Date,Open,High,Low,Close,Volume
2013-12-17,51708.54,51717.16,50779.25,50779.25,95247804
2013-12-18,50764.71,51264.86,50435.09,50971.57,105003305
2013-12-19,51438.39,51507.01,50409.52,50631.75,94146795
2013-12-20,50546.42,51097.75,50542.68,51097.75,144879250
2013-12-23,51434.96,51520.72,51300.13,51362.3,63866103
2013-12-27,51567.65,51572.99,51248.2,51267.29,62805427
2013-12-30,51346.22,51365.35,51168.36,51284.25,57720459
2014-01-02,51670.42,51878.73,51494.42,51865.89,56942959
2014-01-03,51699.47,51785.32,51497.81,51497.81,53144300
2014-01-07,51213.21,51213.21,50412.37,50444.78,82385316
2014-01-08,50434.79,50610,50083.78,50482.93,170293809
2014-01-09,50409.08,50505.04,49753.03,49753.03,96024358
2014-01-10,49681.48,49796.5,49320.57,49796.5,107327936
2014-01-13,49943.58,50616.34,49927.54,50444.23,107401999
2014-01-14,50267.5,50766.49,50159.63,50605.74,101703537
2014-01-15,51031.56,51117.85,50885.72,51098.55,136511781
2014-01-16,51214.12,51526.78,50956.91,51288.7,98307893
2014-01-17,51281.76,51321.91,50888.66,50925.12,67080607
2014-01-20,50879.23,50947.75,50742.97,50917.69,66495005
2014-01-21,51015.67,51630.37,51015.67,51506.82,92656833
2014-01-22,51766.14,52051.68,51529.19,51906.45,146349264
2014-01-23,51902.94,52074.67,51569.21,51569.21,218120085
2014-01-24,51557.02,51673.61,50593.45,50593.45,120828304
2014-01-27,50188.76,50492.99,49865.08,50041.93,89282354
2014-01-28,50277.73,50524.89,50076.13,50433.71,93131733
2014-01-29,50775.67,50998.76,49927.81,50128.34,172034552
2014-01-30,49870.85,50462.7,49577.02,50417.17,113421257
2014-01-31,50408.01,50831.61,50244.62,50831.61,116394994
2014-02-03,50934.2,51396.02,50934.2,51121.82,113027419
2014-02-04,50531.41,51046.01,50494.52,50836.32,84290273
2014-02-05,50811.91,51273.6,50785.16,51076.06,117156064
2014-02-06,51358.54,52138.87,51275.34,52138.87,103190077
2014-02-07,52170.89,52201.64,51948.19,52137.9,113026515
2014-02-10,52151.22,52210.33,51947.42,52024.29,85625951
2014-02-11,52080.7,52581.59,52034.53,52581.53,109509346
2014-02-12,52842.59,53304.39,52733.24,53231.44,112098021
2014-02-13,53128.54,53349.65,52945.16,53349.65,91220586
2014-02-14,53345.41,53470.08,53084.46,53397.03,103661971
2014-02-17,53472.46,53573.38,53329.07,53435.4,129292047
2014-02-18,53659.61,53666.69,53208.77,53208.77,135152180
2014-02-19,53071.47,53569.9,52909.44,53471.61,144843653
2014-02-20,53025.32,53120.87,52833.59,52967.02,106397404
2014-02-21,53267.46,53499.06,53227.89,53400.11,83079375
2014-02-24,53435.92,54063.6,53344.66,54063.6,138285816
2014-02-25,54075.89,54075.89,53638.58,53687.8,128995533
2014-02-26,53793.35,53803.96,52930.78,52983.97,131482993
2014-02-27,52964.85,53117.19,52643.03,52906.04,74283078
2014-02-28,53026.53,53811.3,53026.53,53811.3,86023527
2014-03-03,51739.27,52396.81,51005.81,51005.81,281739304
2014-03-04,51555.72,52395.81,51555.72,52303.63,125848591
2014-03-05,52330.79,52697.98,52095.34,52216.05,248552563
2014-03-06,52431.79,52595.61,52297.2,52487.84,101200293
2014-03-07,52454.82,52454.82,51850.28,51954.46,119627748
2014-03-10,51651.2,51719.75,51155.33,51155.33,144961872
2014-03-11,51330.59,51456.67,50979.94,51226.9,98851975
2014-03-12,51021.13,51170.1,50182.24,50517.28,145979152
2014-03-13,50580.35,50655.23,49878.65,49878.65,84481278
