Data;WIG;DJIA;NASDAQ;DAX;AEX;AS30;ATGI (Grecja);ATX;BEL20;BOVESPA;BSE;BUX;CAC40;FTSE;HEX;HSI;IBEX;IPC;IPSA;XU100;JCI(indonezja);KLCI(Malezja);KOSPI;MERVAL;FTSE MIB;NIKKEI;OSEA;PSE;PX50;RTS;SET;SHBS;STI;SMISwiss;TSE300;TWSE;
2008-08-28;40149,89;11715,17;2411,63;6420,54;411,13;5143,29;3267,93;3570,81;3091,8;55 519,24;14048,33;20515,91;4461,49;9271,7;8540,08;20972,3;11662,59;26444,11;2896,47;40149,96;2144,85;1070,46;1474,15;1777,05;28625;12768,25;491,29;2655,75;1456,2;1653,99;682,83;2350,13;2691;7190,4;13750,48;7033,37;
2008-08-29;40481,8;11543,54;2367,52;6422,3;412,84;5215,5;3292,68;3613,32;3136;56 382,22;14564,53;21007,22;4482,6;9381,79;8502,66;21261,9;11707,29;26290,99;2895,21;39844,48;2165,93;1100,5;1474,24;1777,14;28789;13072,87;493,81;2688,09;1478,2;1646,14;684,44;2397,37;2739,95;7238,74;13771,25;7046,1;
2008-09-01;40440,13;NA;NA;6421,8;412,09;5200;3268,91;3574,29;3144,27;55 680,41;14498,5;20664,52;4472,12;9409,5;8505,54;20906,3;11693,79;26424,69;2872,83;39456,76;2164,62;NA;1414,43;1778,81;28775;12834,17;483,98;2686,52;1467,6;1666,52;675,22;2325,13;2713,79;7227,75;NA;6813,08;
2008-09-02;41389,15;11516,91;2349,24;6518,47;414,7;5195;3341,4;3587,3;3211,59;55 162,14;15049,86;20714,33;4539,06;9543,59;8463,41;21042,5;11903,9;26522,75;2868,63;40437,07;2159,05;1086,99;1407,14;1757,94;29208;12609,46;469,7;2708,25;1471,2;1659,65;659,51;2304,88;2758,93;7298,59;13299,54;6699,81;
2008-09-03;41152,32;11532,87;2333,73;6467,49;406,32;5130,5;3293,98;3562,45;3165,33;54 404,41;NA;20265,41;4447,12;9369,7;8291,25;20585,1;11849,09;26467,78;2843,93;40328,51;2116;1085,38;1426,89;1758,13;29061;12689,58;458,17;2750,03;1452,1;1589,18;649,93;2276,66;2706,53;7256,63;13137,71;6584,93;
2008-09-04;41263,03;11188,23;2259,04;6279,57;397,17;5050,89;3222,59;3437,22;3066,14;53 527,01;14899,09;20332,83;4304;9150;8042,04;20389,5;11480,09;26151,63;2795,08;39556,37;2075,23;1085,06;1426,43;1694,6;28233;12557,66;443,82;2754,05;1429,4;1526,56;654,85;2277,4;2626,05;7084,65;12814,13;6412,62;
2008-09-05;39913,52;11220,96;2255,87;6127,44;389,22;4949,5;3143,91;3350,18;3002,38;51 408,54;14483,83;19615,41;4196,66;8966,79;7626,25;19933,3;11139,7;25904,17;2771,25;39115,62;2022,56;1070,54;1404,38;1678,74;27567;12212,23;431,76;2724,72;1374,5;1469,15;645,8;2202,45;2574,21;6976,59;12816,41;6307,27;
2008-09-08;40654,47;11510,74;2269,76;6263,74;398,79;5126,29;3275,08;3464,04;3134,48;51 939,60;14944,96;20119,94;4340,18;9270;7744,68;20794,3;11554,2;26232,56;2779,7;40517,07;2038;1075,93;1476,65;1668,21;28429;12624,46;441,28;2728,53;1427,9;1508,41;665,66;2143,41;2697,03;7177,42;12634,63;6658,68;
2008-09-09;40246,8;11230,73;2209,81;6233,41;395,73;5041,89;3276,56;3400,02;3103,85;50 717,97;14900,75;20000,14;4293,33;9138,2;7648,6;20491,1;11350;25629,78;2734,04;40124,57;1958,75;1068,55;1454,5;1595,07;28263;12400,65;417,14;2721,52;1390,4;1395,11;663,61;2145,78;2673,21;7189,46;12146,75;6424,77;
2008-09-10;39572,33;11268,91;2228,7;6210,32;393,9;4961,39;3213,54;3299,49;3055,37;48 435,30;14662,61;20040,75;4283,66;8967,2;7616,1;19999,8;11180,79;25622,91;2757,16;39294,96;1885,04;1062,7;1464,98;1604,84;28064;12346,62;416,4;2709,49;1322;1334,33;655,54;2150,76;2622,4;7121,43;12497,15;6458;
2008-09-11;39038,96;11433,71;2258,22;6178,9;392,56;4871,5;3131,6;3255,55;3021,06;49 633,16;14324,29;19516,2;4249,07;8874,9;7634,23;19388,7;11136,5;25552,49;2767,61;37388,13;1870,13;1041,07;1443,24;1613,24;27942;12102,5;418,5;2672,56;1292,2;1298,08;646,8;2078,98;2541,15;7071,25;12612,76;6251,95;
2008-09-12;39121,03;11421,99;2261,27;6234,89;399,57;4957,1;3110,57;3321,2;3080,6;51 270,40;14000,81;19632,66;4332,66;8976,7;7800,92;19352,9;11412;25588,41;2827,81;37033,87;1804,06;1044,03;1477,92;1647,65;28372;12214,76;431,24;2646,12;1290,8;1341,75;654,34;2079,67;2570,67;7215,5;12769,58;6310,68;
2008-09-15;37705,13;10917,51;2179,91;6064,16;385,04;4875;2993,05;3199,82;2973,01;52 392,86;13531,27;19223,14;4168,97;8708,4;7640,24;;10899;24618,15;2808,74;35081,44;1719,25;1031,63;NA;1562,14;27333;NA;413,07;2536,16;1236,8;1277,6;642,39;NA;2486,55;6939,11;12254,03;6052,45;
2008-09-16;36560,96;11059,02;2207,9;5965,17;371,2;4799,8;2933,43;3077,51;2878,92;48 416,33;13518,8;18602,06;4087,4;8409,1;7526,25;18300,6;10911,5;NA;2759,85;33736,35;1735,64;1012,37;1387,75;1571,78;26589;11609,72;388,7;2421,72;1167,6;1131,12;624,56;1986,64;2461,43;6732,93;12226,99;5756,59;
2008-09-17;36431,54;10609,66;2098,85;5860,98;356,98;4769,7;2957,92;2939,2;2788,95;49 228,92;13262,9;17889,33;4000,11;8309,8;7235,47;17637,2;10661,4;23456,84;2688,85;32727,57;1769,89;1002,99;1425,26;1491,98;25920;11749,79;380;2457;1187,6;1058,84;605,14;1929,05;2419,29;6654,33;11877,69;5800,87;
2008-09-18;36578,47;11019,69;2199,1;5863,42;351,66;4651,9;2952,81;2881,47;2783,91;45 908,51;13315,6;17464,02;3957,86;8336,8;7120,67;17632,5;10631,6;24577,9;NA;32216,43;1787,67;991,66;1392,42;1508,07;25664;11489,3;388,59;2352,37;1178;NA;600,38;1895,84;2419,21;6623,25;12064,57;5641,95;
2008-09-19;38360,99;11388,44;2273,9;6189,53;381,83;4840,7;3209,26;3212,98;3052,83;51 746,22;14042,32;19062,34;4324,87;8982,7;7753,71;19327,7;11557,9;25701,03;NA;36370,16;1891,73;1025,7;1455,78;1662,52;27877;11920,86;421,72;2462,79;1316,2;1295,91;624,83;2075,09;2559,07;7025,17;12912,99;5970,38;
2008-09-22;38277,87;11015,69;2178,98;6107,75;375,19;5050,1;3175,54;3220,36;2967,7;51 540,58;13994,96;18860,65;4223,51;8753,01;7517,76;19632,2;11328,5;25131,91;2743,44;36183,62;1897,34;1028,62;1460,34;1690,45;27438;12090,59;422,23;2520,13;1309,9;1309,5;614,49;2236,41;2544,13;6887,39;12638,07;6110,6;
2008-09-23;37405,6;10854,17;2153,33;6068,53;367,64;4957,7;3062,72;3109,9;2892,93;49 593,17;13570,31;18437,32;4139,82;8454,58;7398,41;18872,8;11176,5;24969,17;2740,44;35454,17;1873,1;1026,18;1481,37;1656,6;27067;NA;416,4;2486,29;1277,7;1272,13;608,25;2201,51;2476,51;6805,53;12532,63;6182,21;
2008-09-24;37486,11;10825,17;2155,68;6052,87;360,62;5008,2;3062,83;3123,83;2866,17;49 842,99;13692,52;18579,18;4114,54;8407,36;7326,39;18962;11112,9;24944,25;2754,53;35177,11;1883,55;1028,4;1495,98;1655,81;26929;12115,03;410,19;2510,32;1283,1;1315,43;620,43;2216,81;2477,6;6780,35;12513,36;6132,6;
2008-09-25;38400,15;11022,06;2186,57;6173,03;369,35;4960,8;3070,4;3104,61;2906,24;51 828,46;13547,18;19129,73;4226,81;8434,65;7428,67;18934,4;11438,6;25645,5;2800,58;36361,84;1870,06;1024,74;1501,63;1707,98;27573;12006,53;407,41;2566,37;1300,6;1304,99;621,14;2297,5;2444,24;6945,49;12546,51;6060,83;
2008-09-26;38460,54;11143,13;2183,34;6063,5;354,58;4934,6;3017,89;2998,08;2814,11;50 782,99;13102,18;19403,48;4163,38;8274,44;7252,19;18682,1;11387,9;25593,77;2784,23;36556,61;1846,09;1020,53;1476,33;1692,4;27154;11893,16;387,77;2597,23;1274;1285,47;618,97;2293,78;2411,46;6815,52;12126;5929,63;
2008-09-29;36854,78;10365,45;1983,73;5807,08;323,55;4839,2;2840,8;2756,7;2589,47;45 882,57;12595,75;18713,79;3953,48;7792,93;6883,03;17880,7;10945,7;23955,67;2631,16;36051,3;1832,51;1019,72;1456,36;1545,45;25803;11743,61;357,57;2607,58;1205,5;1194,11;601,29;NA;2361,34;6500,13;11285,07;NA;
2008-09-30;37367,33;10850,66;2082,33;5831,02;331,45;4631,3;2856,47;2767,76;2672,2;49 541,27;12860,43;18868,9;4032,1;7888,21;6936,73;18016,2;10987,5;24888,9;2753,31;NA;NA;1018,68;1448,06;1598,17;25530;11259,86;375,62;2569,65;1204,7;1211,84;596,54;NA;2358,91;6654,89;11752,9;5719,28;
2008-10-01;37783,08;10831,07;2069,4;5806,33;334,24;4814,5;2837,17;2767,38;2716,48;49 798,65;13055,67;19174,51;4054,54;7914,39;6953,68;;11182,5;25117,32;2776,51;NA;NA;NA;1439,67;1605,68;25681;11368,26;365,4;NA;1235,3;1189,06;594,45;NA;NA;6727,63;11714,51;5764,01;
2008-10-02;37179,65;10482,85;1976,72;5660,63;330,83;4774,1;2828,88;2644,84;2741,08;46 132,62;NA;19002,36;3963,28;7965,48;6801,55;18211,1;11002,3;24027,35;2668,88;NA;NA;NA;1419,65;1520,92;25258;11154,76;345,68;2612,89;1223,7;1152,7;597,69;NA;2363,6;6730,94;10900,54;5703,72;
2008-10-03;36830,27;10325,38;1947,39;5797,03;344,02;4702,8;2804,95;2816,55;2757,01;44 517,32;12526,32;19074,26;4080,75;7995,54;6941,5;17682,4;11418,5;22989,5;2607,62;34553;NA;1016,7;NA;1512,71;25911;10938,14;363,68;2566,21;1204,8;1070,98;590,05;NA;2297,12;6879,82;10803,35;5742,23;
2008-10-06;34832,29;9955,5;1862,96;5387,01;312,56;4544,7;2640,78;2585,13;2567,59;39 273,68;11801,7;17991,02;3711,98;7474,79;6412,69;16803,8;10726;21749,13;2450,5;31574,74;1648,74;996,84;1358,75;1423,35;23776;10473,09;331,54;2499,53;1102,9;866,39;551,8;2173,74;2168,32;6458,72;10230,43;5505,7;
2008-10-07;34166,86;9447,11;1754,88;5326,63;309,44;4597,9;2625,04;2468,88;2508,69;40 139,85;11695,24;17441,86;3732,22;7431,16;6338,77;;10862;20884,74;2345,22;31561,87;1619,72;997,23;1366,1;1384,6;23622;10155,9;322,1;2424,19;1084,6;858,16;528,71;2157,84;2177,55;6427,76;9829,55;5524,66;
2008-10-08;33643,42;9258,1;1740,33;5013,62;285,66;4369,8;2512,01;2253,88;2323,95;38 593,54;11328,36;16164,6;3496,89;7200,87;6061,6;15431,7;10297,6;20678,97;2238,66;30772,63;1451,67;970,19;1286,69;1359,27;22274;9203,32;302,18;2307,74;1042,6;761,63;492,34;2092,22;2033,61;6073,45;10056,31;5206,4;
2008-10-09;33724,03;8579,19;1645,12;4887;281,97;4291,3;2503,01;2161,36;2240,88;37 089,29;NA;15014,52;3442,7;7179,43;6052,06;15943,2;9902,9;20310,2;2202,46;30878,71;NA;968,89;1294,89;1287,33;21871;9157,49;310,73;2288,44;1044,6;844,75;499,99;2074,58;2102,71;5798,84;9600,18;5130,71;
2008-10-10;31041,42;8451,19;1649,51;4544,31;258,05;3939,5;2372,09;2002,05;2123,44;35 609,54;10527,85;14577,46;3176,49;6778,31;5799,43;14796,9;8997,7;19905,27;2101,1;28495,93;NA;934,01;1241,47;1215,99;20309;8276,43;287,74;2097,8;888,5;NA;451,96;2000,57;1948,33;5347,22;9065,16;NA;
2008-10-13;31554,9;9387,61;1844,25;5062,45;285,27;4141,9;2506,45;2257,78;2324,8;40 829,13;11309,09;15387,8;3531,5;7030,35;6193,69;16312,2;9955,7;22095,89;2364,33;28961,94;1461,87;950,76;1288,53;;22642;NA;304,43;2118,75;981,5;791,2;476,33;2073,57;2076,35;5956,32;NA;5020,44;
2008-10-14;32757,06;9310,99;1779,01;5199,19;284,51;4311,5;2561,8;2394,35;2213,87;41 569,03;11483,4;16437,1;3628,52;7094,45;6450,62;16832,9;10224,5;22244,61;2441,74;30536,15;1555,97;966,06;1367,69;1349,69;23471;9447,57;320,23;2273,65;1085,1;869,51;500,77;2017,32;2128,31;6260,22;9955,66;5291,56;
2008-10-15;30997,31;8577,91;1628,33;4861,63;263;4272,5;2381,57;2270,2;2082,59;36 096,64;10809,12;14484,1;3381,07;6707,12;6039,12;15998,3;9706,8;21135,42;2431,74;29443,71;1520,41;949,88;1340,28;1185,73;22221;9547,47;293,89;2238,41;998,8;788,98;481,5;1994,67;2059,39;5911,17;9323,85;5246,26;
2008-10-16;30047,39;8979,26;1717,71;4622,81;248,04;3988,1;2255,25;2080,62;1946,38;36 441,72;10581,49;13239,39;3181;6342,71;5792,54;15230,5;9308,2;20457,93;2396,24;27600,71;1463,25;920,02;1213,78;1185,92;20714;8458,45;273,26;2122,37;938,5;713,9;477,73;1909,94;1951,2;5718,53;9269,97;5075,97;
2008-10-17;28624,85;8852,22;1711,29;4781,33;252,26;3944,8;2117,41;2011,36;2015,3;36 399,09;9975,35;12928,7;3329,92;6311,39;6080,19;14554,2;9655,2;20312,83;2433,04;25870,17;1399,42;905,23;1180,67;1216,02;21645;8693,82;281,23;2098,26;842,8;667,62;471,31;1930,65;1878,51;6099,62;9562,49;4960,4;
2008-10-20;28670,13;9265,43;1770,03;4835,01;269,41;4098,7;2124,8;2067,56;2109,53;39 441,08;10223,09;12681,21;3448,51;6399,45;6316,14;15323;9944,3;20786,21;2546,3;26763,55;1426,94;909,51;1207,63;1175,92;22182;9005,59;300,93;2062,88;864,2;700,41;476,95;1974,01;1939,22;6216,46;10251,4;4931,84;
2008-10-21;29096,61;9033,66;1696,68;4784,41;269,36;4251,4;2138,95;2098,46;2089,35;39 043,39;10683,39;12339,56;3475,4;6443,11;6342,62;15041,2;9795;20203,27;2541,65;26723,3;1440,15;918,16;1196,1;1046,68;21873;9306,25;307,96;2116,74;887,9;717,18;478,79;1958,53;1920,79;6185,48;9795,8;4942,72;
2008-10-22;27282,25;8519,21;1615,75;4571,07;255,08;4120,1;2025,93;1973,9;1968,63;35 132,37;10169,9;11916,03;3298,18;6232,62;6009,55;14266,6;8995,3;18787,34;2391,57;25624,27;1379,74;904,28;1134,59;940,82;21093;8674,69;293,25;2093,01;853,9;665,78;465,24;1895,82;1821,13;5925,46;9236,88;4862,59;
2008-10-23;26273,3;8691,25;1603,91;4519,7;257,85;3939,3;1914,37;1924,68;1983,14;33 818,49;9771,7;NA;3310,87;6128,65;6018,93;13760,5;8811,2;17798,99;2396,22;25040,81;1337,2;891,32;1049,71;963,7;21061;8460,98;294,52;1995,92;851,5;636,54;NA;1875,56;1745,67;5893,73;9331,35;4730,51;
2008-10-24;25291,39;8378,95;1552,03;4295,67;245,92;3831,6;1728,49;1856,83;1918,08;31 481,55;8701,07;NA;3193,79;5793,56;5812,62;12618,4;8353,2;16978,84;2342,9;24176,68;1244,86;859,11;938,75;890,27;19879;7649,08;268,38;1953,49;751,3;549,43;432,87;1839,62;1600,28;5675,09;9294,09;4579,62;
2008-10-27;25278,6;8175,77;1505,9;4334,64;237,1;3768,3;1798,24;1675,89;1854,21;29 435,11;8509,56;10751,23;3067,35;5688,67;5713,73;11015,8;8009,9;16868,66;2347,25;24336,73;1166,41;NA;946,45;839,77;19092;7162,9;257,87;1713,83;699,8;NA;387,43;1723,35;NA;5500,95;8537,34;4366,87;
2008-10-28;25874,05;9065,12;1649,47;4823,45;237,96;3755,4;;1734,6;1898,35;33 386,65;9008,08;11744,75;3114,92;5699,26;5674,7;12596,3;7905,4;18632,53;2389,85;24895,16;1111,39;832,44;999,16;895,06;18628;7621,92;260,03;1704,41;NA;575,64;398,04;1771,82;1666,49;5538,54;9151,63;4399,97;
2008-10-29;27497,03;8990,96;1657,21;4808,69;259,58;3805,8;1969,84;NA;2022,86;34 845,21;9044,51;13399,05;3402,57;5989,11;6010,05;12702,1;8650,1;19157,33;2436,52;NA;1113,62;829,41;968,97;918,45;20466;8211,9;267,12;1780,64;791,9;644;384,15;1719,81;1671,2;5880,57;9501,56;4406,52;
2008-10-30;28056,3;9180,69;1698,52;4869,3;257,65;3957,3;2009,99;1909,3;2043,47;36 459,16;NA;13684,2;3407,82;5989,17;6172,79;14329,8;8822,9;20207;2489,59;26733,5;1173,86;853,56;1084,72;973,56;20768;9029,76;283,2;1864,93;864,5;758,71;408,31;1763,61;1801,91;5 842,34;9856,21;4683,64;
2008-10-31;28397,1;9325,01;1720,95;4987,97;267,69;3982,7;2060,31;1997,9;2100,18;37 256,84;9788,06;13505,7;3487,07;6184,51;6156,12;13968,7;9116;20445,3;NA;27832,9;1256,7;863,61;1113,06;1010,79;21367;8576,98;294,8;1951,09;877,9;773,37;416,53;1728,79;1794,2;6153,21;9762,76;4870,66;
2008-11-01;NA;NA;NA;NA;;NA;;NA;NA;;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;802,39;NA;NA;NA;NA;NA;NA;
2008-11-03;28455,9;9319,83;1726,33;5026,84;273,01;4173;2118,63;2045,47;2173,06;38 249,44;10337,7;14195,6;3527,97;6282,49;6316,92;14344,4;9231,8;20612,7;2559,68;27987,7;1352,72;899,35;1129,08;1057,62;21607;NA;305,55;2025,58;901,3;NA;449,19;1719,77;1883,75;6233,88;9721,26;4995,06;
2008-11-04;29600,5;9625,28;1780,12;5278,04;291,13;4169,8;2229,59;2210;2233,66;40 098,19;10631,1;14743,3;3691,09;6443,91;6590,21;14384,3;9726,8;21535,3;2627,15;29343,3;1369,79;905,58;1153,35;1123,11;23090;9114,6;326,82;2003,04;935,4;NA;457,62;1706,7;1829,69;6399,98;10116,6;4992,63;
2008-11-05;29070,6;9139,27;1681,64;5166,87;279,44;4287,3;2221,02;2097,11;2199,43;37 785,66;10120;14399,6;3618,11;6595,01;6498,19;14840,2;9744,7;20446,8;2596,18;27855,9;1366,28;915,24;1181,5;1135,79;22758;9521,24;325,32;2006,21;904;829,8;457,36;1760,61;1868,82;6177,15;9887,2;4978,26;
2008-11-06;27976,8;8695,79;1608,7;4813,57;260,61;4106,5;2070,4;2001,45;2132,87;36 361,91;9734,22;13019,4;3387,25;6455,95;6062;13790;9133,9;19650,9;2527,06;27373,7;1307,9;895,95;1092,22;;21607;8899,14;295,22;1941,62;866,7;777,52;462,93;1717,72;1819,2;5924,9;9555,41;4694,12;
2008-11-07;28427,3;8943,81;1647,4;4938,46;265,72;4006,6;2107,1;2097,43;2156,59;36 665,11;9964,29;12988,8;3469,12;6521,38;6152,15;14243,4;9343,5;19865,2;2575,12;26648,2;1338,36;893,95;1134,49;1096,6;21911;8583;303,49;1921,34;893,7;760,62;463,81;1747,71;1863,49;6008,16;9596,21;4742,33;
2008-11-10;28820;8870,54;1616,74;5025,53;267,13;4060;2190,99;2071,58;2187,89;36 776,27;10536,2;13015,3;3505,75;6585,69;6213,77;14744,6;9293,8;20020,5;2614,46;26797,9;1340,68;904,24;1152,46;1085,87;22077;9081,43;304,6;1938,97;903,6;812,58;456,44;1874,8;1885,02;6090,62;9688,8;4740,27;
2008-11-11;NA;8693,96;1580,9;4761,58;257,13;3921,8;2050,31;1993,2;2133,24;37 261,90;9839,69;12216,3;3336,41;6404,51;5926,73;14040,9;8911,9;19795,2;2567,34;25889,2;1336,56;894,6;1128,73;1066,9;20709;8809,3;288,13;1948,22;866,5;725,89;442,31;1843,61;1806,96;5880,79;9424;4638,57;
2008-11-12;27590,6;8282,66;1499,21;4620,8;249,25;3883,6;2010,52;1869,91;2057,46;34 373,99;9536,33;11783;3233,96;6170,17;5690,61;13939,1;8646,8;18804,9;2476,62;25342,5;1326,62;890,34;1123,86;1008,26;20227;8695,51;266,03;1948,72;825,5;634,94;435,7;1859,11;1784,01;5702,86;8922,57;4615,57;
2008-11-13;26702,5;8835,25;1596,7;4649,52;249,96;3672,4;1979,79;1778,93;2062,82;35 993,33;NA;11845,2;3269,46;6119,07;5635,39;13221,3;8740,6;19710,1;2527,85;25100;1259,71;880,59;1088,44;1015,9;20414;8238,64;265,99;1918,97;775,3;619,91;433,47;1927,61;1755,47;5740,04;9352,78;4437,83;
2008-11-14;27110,6;8497,31;1516,85;4710,24;252,47;3726;2007,09;1807,71;2061,08;35 717,24;9385,42;11867,1;3291,47;6112,1;5548,58;13542,7;8832,2;19562,1;2551,72;25425,3;1264,38;881,65;1088,26;1022,81;20831;8462,39;269,77;1978,05;810,2;644,02;429,97;1986,44;1759,14;5834,75;9055,96;4452,7;
2008-11-17;26583,3;8273,58;1482,05;4557,27;246,33;3639,5;1921,96;1781,83;2034,28;35 717,21;9291,01;11772,4;3182,03;5930,78;5449,18;13529,5;8498,8;NA;2532,48;24046,5;1236,93;884,06;1078,32;989,06;20081;8522,58;261,74;1940;NA;605,56;434,21;2030,49;1749,67;5646,43;8795,45;4439,8;
2008-11-18;25778,6;8424,75;1483,27;4579,47;250,62;3513,1;1925,2;1737,96;2030,96;34 094,66;8937,2;11663,7;3217,4;5810,2;5479,9;12915,9;8530,8;19036,2;2497,68;23495,1;1189,86;883,09;1036,16;944,83;20119;8328,41;259,3;1873,6;777;601,76;419,97;1902,43;1692,55;5675,58;8835,73;4305,18;
2008-11-19;26108,6;7997,28;1386,42;4354,09;238,12;3483,2;1897,07;1646,62;1945,3;33 404,55;8773,78;11524,7;3087,89;5706,34;5380,26;12815,8;8211,5;18578,4;2489,61;21929,3;1180,36;877,65;1016,82;925,35;19535;8273,22;241,64;1908,18;777,2;605,84;408,51;2017,47;1665,59;5524,06;8490,56;4284,09;
2008-11-20;24852,9;7552,29;1316,12;4220,2;227,82;3332,6;1816,58;1562,47;1861,99;;8451,01;10829,8;2980,42;5537,29;5221,3;12298,6;7988,4;18190,7;2400,92;21228,3;1154,97;865,32;948,69;864,4;19124;7703,04;233,01;1842,33;733,3;561,14;393,85;1983,76;1613,95;5306,1;7724,76;4089,93;
2008-11-21;25388,8;8046,42;1384,35;4127,41;222,93;3386,9;1826,41;1516,09;1783,7;31 250,60;8915,21;10908,7;2881,26;5491,46;5047,69;12659,2;7974,4;18251,4;2369,66;21966;1146,28;866,88;1003,73;828,99;18533;7910,79;232,54;1765,9;744,8;580,12;397,51;1969,39;1662,1;5144,02;8155,39;4171,1;
2008-11-24;26964,3;8443,39;1472,02;4554,33;245,86;3388,8;1864,81;1655,27;1828,18;34 188,83;8903,12;11735,7;3172,11;5491,29;5412,11;12457,9;8622,6;19529,2;2418,29;24137;1141,4;855,39;970,14;901,91;19899;NA;254,67;1799,72;792;624,91;386,12;1897,06;1620,29;5466,4;8440,87;4160,54;
2008-11-25;27232,2;8479,47;1464,73;4560,42;245,84;3575,4;1901,42;1797,86;1848,89;34 812,86;8695,53;11981,3;3209,56;5690,3;5481,15;12878,6;8696,6;19297,6;2413;24424,6;1154,14;860,18;983,32;906,39;19778;8323,93;256,23;1908,18;817;692,51;391,85;1888,72;1653,25;5478,39;8442,86;4266,49;
2008-11-26;27246,4;8726,61;1532,1;4560,5;245,16;3479,6;1873,63;1754,85;1809,26;36 469,61;9026,72;11925;3169,85;5773,16;5470,24;13369,5;8654,1;20025,8;2420,65;24408,6;1193,15;856,37;1029,78;954,81;19901;8213,22;259,77;1932,91;817,3;658,63;395,22;1897,88;1711,13;5498,56;8643,52;4271,8;
2008-11-27;27543,5;NA;NA;4665,27;253,26;3528,2;1908,18;1822,31;1866,96;36 212,65;NA;12177,6;3250,39;5830,83;5628,72;13552,1;8849,3;20201,8;2432,56;25383,4;1202,07;869,98;1063,48;972,03;20152;8373,39;272,62;1967,01;846,5;674,14;389,81;1917,86;1710,52;5640,8;8753,77;4453,75;
2008-11-28;27130,1;8829,04;1535,57;4669,44;252,55;3672,7;1913,52;1801,1;1881,46;36 595,87;9092,72;12694,7;3262,68;5988,65;5599,92;13888,2;8910,6;20534,7;2406,26;25715;1241,54;866,14;1076,07;993,99;19985;8512,27;266,63;1971,57;863,2;658,14;401,84;1871,16;1732,57;5816,6;9270,62;4460,49;
2008-12-01;26605;8149,09;1398,07;4394,79;235,5;3619;1860,27;1710,5;1785,79;34 740,50;8839,87;12442,3;3080,43;5823,54;5287,79;14108,8;8510,5;19533,1;2334,52;24331,8;1223,13;848,43;1058,62;925,18;18736;8397,22;247,68;NA;842,9;631,84;390,92;1894,62;1690,23;5527,58;8406,21;4518,43;
2008-12-02;27008,2;8419,09;1449,8;4531,79;241,34;3473,4;1837,98;1736,57;1814,15;35 000,84;8739,24;12564,3;3152,9;5698,58;5398,12;13405,8;8834,7;19802,3;2317,95;24425,5;1191,36;845,75;1023,2;951,79;19102;7863,69;251,76;1879,87;821,4;618,26;387,32;1889,64;1639,18;5537,59;8327,81;4356,98;
2008-12-03;26635,7;8591,69;1492,38;4567,24;242,04;3476,5;1834,31;1709,78;1848,01;35 296,70;8747,43;12544,1;3166,65;5677,69;5353,25;13588,7;8879,9;20147;2303,51;23936,7;1192,53;847,53;1022,67;970,19;19129;8004,1;254,88;1905,28;818,9;603,33;392,92;1965,41;1640,57;5604,23;8296,96;4307,26;
2008-12-04;27312,5;8376,24;1445,56;4564,23;240,8;3468,1;1840,88;1762,97;1848,32;35 127,77;9229,75;12784,5;3161,16;5746,7;5393,89;13509,8;8836,1;19916,2;2302,01;24671;1205,32;846,86;1006,54;997,74;18911;7924,24;251,09;1890,89;841,9;599,96;392,87;2001,5;1643,68;5649,14;8057,82;4254,96;
2008-12-05;26980,5;8635,42;1509,31;4381,47;229,44;3427,2;1788,46;1662,34;1800,87;35 347,39;8965,2;12443,9;2988,01;5681,81;5136,62;13846,1;8491,2;20081,8;2304,05;24034,7;1202,34;838,28;1028,13;1005,34;17968;7917,51;232,29;1888,96;823,8;589,79;NA;2018,66;1659,17;5530,84;8117,03;4225,07;
2008-12-08;28043,8;8934,18;1571,74;4715,88;248,12;3553,8;1845,91;NA;1902,96;38 284,91;9162,62;12573,1;3247,48;5685,07;5428,7;15044,9;9036,5;21168,7;NA;NA;NA;NA;1105,05;;19314;8329,05;254,64;1908,68;856,1;632,21;410,58;2090,77;NA;5818,82;8567,12;4418,33;
2008-12-09;28443,3;8691,33;1547,34;4779,11;253,39;3533,7;1847,07;1774,18;1885,83;37 968,11;NA;12799,2;3297,8;5893,78;5515,63;14753,2;9063,1;21439,7;2307,35;NA;1266,12;835,17;1105,84;1026,63;19620;8395,87;257,05;1935,07;847,9;641,92;423,79;2037,74;1754,58;5845,56;8397,56;4472,66;
2008-12-10;28310,7;8761,42;1565,48;4804,88;256,15;3573,3;1833,04;1795,19;1906,24;39 004,40;9654,9;12835,4;3320,31;6151,63;5577,89;15577,7;9152,4;21689,8;2321,51;NA;1315,9;854,66;1145,87;1060,87;19830;8660,24;259,9;1938,82;869,2;656,13;NA;2079,12;1821,7;5751,91;8634;4658,87;
2008-12-11;28160,8;8565,09;1507,88;4767,2;254,77;3534,2;1833,68;1761,76;1879,7;38 519,07;9645,46;12681,9;3306,13;6221,31;5530,1;15613,9;9182,6;21408,3;2328,7;NA;1316,69;860,68;1154,43;1089,65;19678;8720,55;266,18;1933,12;847,6;670,28;424,61;2031,68;1794,16;5729,85;8391,9;4655,57;
